emp_no,first_name,last_name,to_date
51252,Annemarie,Perelgut,9999-01-01
51260,Youpyo,Dayang,9999-01-01
51277,Sampalli,Azuma,9999-01-01
51281,Mingsen,Standera,9999-01-01
51299,Demos,McClure,9999-01-01
51302,Boguslaw,Eugenio,9999-01-01
51310,Hatim,Peng,9999-01-01
51316,Divier,Solovay,9999-01-01
51321,Paraskevi,Geffroy,9999-01-01
51323,Yannis,Stanger,9999-01-01
51330,Sanjiv,Kaelbling,9999-01-01
51347,Hiroyasu,Randi,9999-01-01
51349,Yuichiro,Perin,9999-01-01
51368,Abdelghani,Argence,9999-01-01
51379,Turgut,Chenney,9999-01-01
51388,Nathalie,Fendler,9999-01-01
51400,KayLiang,Luca,9999-01-01
51402,Vasiliy,Kuhnemann,9999-01-01
51406,Lucian,Baig,9999-01-01
51455,Jinpo,Schnabel,9999-01-01
51463,Munir,Navazio,9999-01-01
51465,Ferdinand,Cappello,9999-01-01
51478,Khaled,Markovitch,9999-01-01
51479,Kankanahalli,Zhiwei,9999-01-01
51482,Martina,England,9999-01-01
51492,Alassane,Pettey,9999-01-01
51501,Mikhail,Range,9999-01-01
51503,Dietrich,Famili,9999-01-01
51508,Angel,Fujisaki,9999-01-01
51526,Debaprosad,Rassart,9999-01-01
51527,Arnd,Siepmann,9999-01-01
51544,Abdulah,Toyoshima,9999-01-01
51569,Chinhyun,Plotkin,9999-01-01
51574,Manohar,Rouquie,9999-01-01
51590,Ung,Sudbeck,9999-01-01
51592,Goo,McAffer,9999-01-01
51594,Huai,Vecchio,9999-01-01
51602,Edwin,Antonakopoulos,9999-01-01
51608,Arne,Benveniste,9999-01-01
51609,Adit,Arlazarov,9999-01-01
51613,Kristinn,Marquardt,9999-01-01
51614,Ziya,Biron,9999-01-01
51627,Mart,Huhdanpaa,9999-01-01
51630,Zijian,Bellone,9999-01-01
51651,Valdiodio,Kaiserswerth,9999-01-01
51654,Alassane,Braccini,9999-01-01
51664,Sadun,Pettit,9999-01-01
51671,Cedric,Schapiro,9999-01-01
51672,Chrisa,Cairo,9999-01-01
51681,Ulises,Petereit,9999-01-01
51689,Aran,Ohori,9999-01-01
51690,Xiping,Norsworthy,9999-01-01
51698,Dines,Jeong,9999-01-01
51699,Jackson,Peris,9999-01-01
51704,Frazer,Hebden,9999-01-01
51713,Mamdouh,Penz,9999-01-01
51721,Sachem,Bolotov,9999-01-01
51724,Xiong,Kolvik,9999-01-01
51728,Frazer,Kuszyk,9999-01-01
51729,Ranga,Miara,9999-01-01
51756,Parto,Hedayat,9999-01-01
51765,Munehiko,Sadowsky,9999-01-01
51778,Arvind,Hiroyama,9999-01-01
51806,Fumitake,Tasistro,9999-01-01
51811,Jongsuk,Zongker,9999-01-01
51815,Pranav,Chepyzhov,9999-01-01
51819,Tzu,Fortenbacher,9999-01-01
51820,George,Grandbois,9999-01-01
51827,Jenwei,Ramalingam,9999-01-01
51838,Akemi,Woycyznski,9999-01-01
51839,Terresa,Swift,9999-01-01
51851,Shaibal,Peir,9999-01-01
51853,Aloke,Pleszkun,9999-01-01
51875,Xiaoqiang,Ferriere,9999-01-01
51879,Brendon,Spelt,9999-01-01
51892,Tommaso,Fargier,9999-01-01
51897,Rajmohan,Aamodt,9999-01-01
51903,Chuanyi,Mundy,9999-01-01
51904,Kousuke,Viele,9999-01-01
51905,DAIDA,Fargier,9999-01-01
51926,Mohammad,Ghandeharizadeh,9999-01-01
51949,Pranav,Rosti,9999-01-01
51959,Koldo,Matzov,9999-01-01
51969,Barna,Bharadwaj,9999-01-01
51982,Navid,Baumann,9999-01-01
51992,Atreye,Erni,9999-01-01
51996,Hatsukazu,Keirsey,9999-01-01
52035,Shridhar,Sigstam,9999-01-01
52042,Rance,Swab,9999-01-01
52049,Zhigen,Peroz,9999-01-01
52066,Xiong,Bojadziev,9999-01-01
52069,Conrado,Krohm,9999-01-01
52077,Rosella,Streit,9999-01-01
52104,Tomokazu,Zastre,9999-01-01
52109,Basant,Ariola,9999-01-01
52117,Neven,Lipner,9999-01-01
52118,Laurentiu,Kruskal,9999-01-01
52157,Jiong,Maquelin,9999-01-01
52162,Phule,Falck,9999-01-01
52181,Jessie,Ghazalie,9999-01-01
52187,Shooichi,Baca,9999-01-01
52212,Uno,Piancastelli,9999-01-01
52217,Spyrose,Henseler,9999-01-01
52218,Gil,Alpin,9999-01-01
52230,Leah,Stavenow,9999-01-01
52232,Behnaam,Sluis,9999-01-01
52239,Hatsukazu,Nollmann,9999-01-01
52242,Seshu,Zizka,9999-01-01
52248,Masaki,Peek,9999-01-01
52258,Bernt,Takanami,9999-01-01
52263,Juichirou,Isaac,9999-01-01
52269,Ortrud,Kroft,9999-01-01
52279,Duangkaew,Ebeling,9999-01-01
52290,Arif,Baca,9999-01-01
52291,Kshitij,Erva,9999-01-01
52316,Kotesh,Piazza,9999-01-01
52317,Uwe,Bernatsky,9999-01-01
52325,Adas,Heinisuo,9999-01-01
52330,Mohan,Turnbull,9999-01-01
52333,Oguz,Granlund,9999-01-01
52341,Chiranjit,Matzel,9999-01-01
52342,Niranjan,Karcich,9999-01-01
52354,Tamiya,Rabehasaina,9999-01-01
52356,Kazuhira,Swist,9999-01-01
52358,Eberhardt,Rosin,9999-01-01
52411,Elvis,Alpin,9999-01-01
52424,Panayotis,Wielonsky,9999-01-01
52442,Barry,Godskesen,9999-01-01
52481,DeForest,Ozeki,9999-01-01
52489,Suvo,Ibel,9999-01-01
52522,Sukumar,Veeraraghavan,9999-01-01
52528,Weiyi,Bisiani,9999-01-01
52535,Jacqueline,Demos,9999-01-01
52539,Shigeu,Huttel,9999-01-01
52575,Gio,Vernadat,9999-01-01
52588,Sanjay,Eppinger,9999-01-01
52601,Yishai,Servi,9999-01-01
52610,Akhilish,Tsukuda,9999-01-01
52621,Adil,Roison,9999-01-01
52650,Shooichi,Makinen,9999-01-01
52662,Geoff,Trystram,9999-01-01
52671,Gay,Sommer,9999-01-01
52678,Lijie,Bratten,9999-01-01
52685,Brendon,Reghbati,9999-01-01
52698,Magdalena,Mersereau,9999-01-01
52724,Boutros,Luck,9999-01-01
52732,Gao,Haddadi,9999-01-01
52735,Gererd,Ranft,9999-01-01
52739,Chaoyi,Ullian,9999-01-01
52754,Howell,Mandell,9999-01-01
52770,Shugo,Yurek,9999-01-01
52773,Shounak,Rissland,9999-01-01
52775,JiYoung,Ozery,9999-01-01
52786,Ger,Bergere,9999-01-01
52800,Manton,Veldwijk,9999-01-01
52807,Masoud,Busillo,9999-01-01
52812,Jaber,Fujisawa,9999-01-01
52817,Shan,Kleiser,9999-01-01
52818,Patricia,Feldhoffer,9999-01-01
52830,Kitty,Peron,9999-01-01
52841,Gao,Kavraki,9999-01-01
52842,Ohad,Murtafg,9999-01-01
52866,Renee,Flanders,9999-01-01
52891,Masali,Lalonde,9999-01-01
52897,Arnd,Isaac,9999-01-01
52906,Jacqueline,Bouloucos,9999-01-01
52924,Odysseas,Hofman,9999-01-01
52948,Steve,Georgakopoulos,9999-01-01
52957,Kazuhira,Dalphin,9999-01-01
52961,Arun,Niizuma,9999-01-01
52970,Lobel,Werthner,9999-01-01
52976,Alejandra,Binding,9999-01-01
52983,Mary,Litzkow,9999-01-01
52990,Stamatina,Brattka,9999-01-01
52994,Maik,Pargas,9999-01-01
53021,Baoqiu,Narahari,9999-01-01
53029,Sanjai,Vendrig,9999-01-01
53032,Yechezkel,Oberman,9999-01-01
53044,Hinrich,Schaad,9999-01-01
53049,Fox,Gargeya,9999-01-01
53052,Koldo,Cannard,9999-01-01
53054,Dung,Riesenhuber,9999-01-01
53062,Kien,Biros,9999-01-01
53068,Djenana,Schnabel,9999-01-01
53069,Shin,Veevers,9999-01-01
53072,Ortrun,Muntz,9999-01-01
53077,Martins,Madeira,9999-01-01
53079,Nirmal,Maierhofer,9999-01-01
53089,Mingsen,Oxenboll,9999-01-01
53092,Tetsushi,England,9999-01-01
53103,Nechama,Molenkamp,9999-01-01
53107,Shahar,Sommen,9999-01-01
53126,Temple,Panangaden,9999-01-01
53142,Fumiya,Aloia,9999-01-01
53144,Marke,Stroustrup,9999-01-01
53150,Kiyotoshi,Kakkad,9999-01-01
53154,Chaosheng,Akazan,9999-01-01
53157,Weiye,Birge,9999-01-01
53158,Cheong,Matzov,9999-01-01
53159,Jaewon,Cherinka,9999-01-01
53173,Premsyl,Rabejac,9999-01-01
53183,Gill,Erez,9999-01-01
53217,Shem,Heystek,9999-01-01
53225,Deniz,Sidou,9999-01-01
53235,Giri,Hiroyama,9999-01-01
53248,Jordanka,Baaleh,9999-01-01
53259,Francoise,Zirintsis,9999-01-01
53262,Kendra,Bardell,9999-01-01
53266,Saniya,Eterovic,9999-01-01
53275,Lokesh,Rullman,9999-01-01
53279,Honglan,Levasseur,9999-01-01
53290,Pranjal,Schlenzig,9999-01-01
53293,Frazer,Vieth,9999-01-01
53303,Basim,Nitsche,9999-01-01
53305,Subbu,Berztiss,9999-01-01
53306,Falguni,Debuse,9999-01-01
53309,Aleksandar,Picht,9999-01-01
53328,Terresa,Swan,9999-01-01
53331,Douadi,Shobatake,9999-01-01
53336,Honesty,Lanzelotte,9999-01-01
53371,Hideyuki,Guenter,9999-01-01
53382,Bedrich,Barriga,9999-01-01
53391,Fayez,Stroustrup,9999-01-01
53399,Turgut,Baba,9999-01-01
53406,Kristof,Munke,9999-01-01
53410,Roselyn,Schapiro,9999-01-01
53416,Oddvar,Gist,9999-01-01
53440,Saniya,Panangaden,9999-01-01
53444,Mabry,Bharadwaj,9999-01-01
53455,Sariel,Deville,9999-01-01
53459,Salvador,Berstel,9999-01-01
53513,Chanjung,Erdi,9999-01-01
53521,Tetsushi,Slaats,9999-01-01
53532,Shimshon,Asmuth,9999-01-01
53546,Dietrich,Rodier,9999-01-01
53548,Conor,Maquelin,9999-01-01
53551,Jolita,Ranai,9999-01-01
53589,Kitty,Spell,9999-01-01
53601,Avishai,Felder,9999-01-01
53602,Stabislas,Rosch,9999-01-01
53619,Iara,Condotta,9999-01-01
53636,Nirmal,Grandbois,9999-01-01
53637,Morris,Kamber,9999-01-01
53640,Toshimi,Coorg,9999-01-01
53641,Vesna,Remmele,9999-01-01
53642,Navin,Erdi,9999-01-01
53644,Shai,Nollmann,9999-01-01
53651,Nathalie,Melichar,9999-01-01
53653,Martial,Narahara,9999-01-01
53679,Aleksandar,Litzkow,9999-01-01
53717,Elvis,Sullins,9999-01-01
53723,Pohua,Harnett,9999-01-01
53766,Georgi,DuCasse,9999-01-01
53806,Troy,Beidas,9999-01-01
53807,Mountaz,Facello,9999-01-01
53808,Georg,Giaccio,9999-01-01
53816,Padma,Moehrke,9999-01-01
53817,Saddek,Quadeer,9999-01-01
53821,Mayuko,Harnett,9999-01-01
53827,Shan,Baek,9999-01-01
53842,Marco,Siegrist,9999-01-01
53848,Khosrow,Gide,9999-01-01
53852,Stamatina,Fargier,9999-01-01
53854,Roddy,Miara,9999-01-01
53894,Shalesh,Bahl,9999-01-01
53905,Zsolt,Wendorf,9999-01-01
53927,Goa,Limongiello,9999-01-01
53931,Valeska,England,9999-01-01
53941,Ibibia,Rabejac,9999-01-01
53942,Xiaoheng,Carrere,9999-01-01
53960,Roded,Kroft,9999-01-01
53970,Francesca,Haldar,9999-01-01
53989,Mohamadou,Leijenhorst,9999-01-01
54042,Leandro,Fiutem,9999-01-01
54044,Yuuichi,Muhling,9999-01-01
54049,Christoper,Debuse,9999-01-01
54060,Arun,Zaccaria,9999-01-01
54095,Jeanne,Swan,9999-01-01
54099,Sanjeeva,Solares,9999-01-01
54113,Manibrata,Tibblin,9999-01-01
54125,Nevin,Bratsberg,9999-01-01
54135,Candido,Schusler,9999-01-01
54147,Kasidit,Fujisawa,9999-01-01
54162,Ayonca,Granlund,9999-01-01
54195,Gift,Fiebach,9999-01-01
54198,Shaowen,Segond,9999-01-01
54221,Youssef,Negoita,9999-01-01
54228,Debatosh,Krogh,9999-01-01
54229,Limsoon,Yemenis,9999-01-01
54252,Shuky,Fontan,9999-01-01
54257,Satoru,Molenaar,9999-01-01
54273,Jackson,Demri,9999-01-01
54293,Yongdong,Sanella,9999-01-01
54297,Ohad,Birdsall,9999-01-01
54307,Yuqun,Bondorf,9999-01-01
54309,Mohamadou,Bressoud,9999-01-01
54320,Gererd,Verspoor,9999-01-01
54330,Mitsuyuki,Dehkordi,9999-01-01
54352,Hilary,Daescu,9999-01-01
54356,Shigeaki,Rothenberg,9999-01-01
54363,Beshir,Ponthieu,9999-01-01
54383,Sanjay,Makrucki,9999-01-01
54390,Tesuya,Sury,9999-01-01
54394,Jianhao,Bernatsky,9999-01-01
54426,Percy,Usdin,9999-01-01
54435,Kristina,Luga,9999-01-01
54445,Ghassan,Piancastelli,9999-01-01
54446,Shahid,Denti,9999-01-01
54453,Masanao,Millington,9999-01-01
54459,Fumitaka,Yeung,9999-01-01
54473,Aiman,Benaini,9999-01-01
54480,Danel,Nilsson,9999-01-01
54485,Deborah,Range,9999-01-01
54487,Goetz,Assaf,9999-01-01
54511,Guoxiang,Berztiss,9999-01-01
54521,Jessie,Gunderson,9999-01-01
54522,Zengping,Birsak,9999-01-01
54528,Tomoyuki,Narwekar,9999-01-01
54533,Goetz,Bach,9999-01-01
54534,Maik,Erni,9999-01-01
54549,Makato,Kakkad,9999-01-01
54557,Alain,Thorensen,9999-01-01
54586,Sadok,Krychniak,9999-01-01
54589,Mohan,Michaels,9999-01-01
54595,Jixiang,Bultermann,9999-01-01
54599,Jasminko,Vidya,9999-01-01
54640,Jinya,Lindqvist,9999-01-01
54648,Denny,Setiz,9999-01-01
54649,Sanjai,Trystram,9999-01-01
54650,Bokyung,Brickell,9999-01-01
54658,Huai,Babu,9999-01-01
54664,Xiaobin,Benzmuller,9999-01-01
54668,Chenyi,Mitchem,9999-01-01
54688,Nirmal,Penttonen,9999-01-01
54704,Kellyn,Rebaine,9999-01-01
54714,Hercules,Rissland,9999-01-01
54718,Mihalis,Garnier,9999-01-01
54723,Shay,Bellmore,9999-01-01
54738,Kwun,Jakobus,9999-01-01
54748,Taizo,Showalter,9999-01-01
54764,Zito,Selenyi,9999-01-01
54773,Avishai,Cichocki,9999-01-01
54780,Tsuneo,Demke,9999-01-01
54804,Mohammed,Tomescu,9999-01-01
54809,Mitsuyuki,Iacovou,9999-01-01
54813,Katsuyuki,Gornas,9999-01-01
54835,Parke,Broder,9999-01-01
54857,Ortrun,Lichtner,9999-01-01
54868,Ult,Highland,9999-01-01
54884,Lillian,Greenaway,9999-01-01
54904,Gaetan,Murtagh,9999-01-01
54921,Leen,Vuskovic,9999-01-01
54922,Parviz,Thimonier,9999-01-01
54924,Mayumi,Krupka,9999-01-01
54945,Mayumi,Cappelli,9999-01-01
54946,True,Perng,9999-01-01
54956,Bokyung,Rosis,9999-01-01
54963,Toshiko,Bellmore,9999-01-01
55003,Jaber,Lanteri,9999-01-01
55024,Jaber,Srimani,9999-01-01
55033,Aiichiro,Lorho,9999-01-01
55069,Ewing,Schreiter,9999-01-01
55082,Danny,Clouatre,9999-01-01
55086,Mario,Cunliffe,9999-01-01
55103,Mohua,Zultner,9999-01-01
55130,Duri,Serra,9999-01-01
55135,Zissis,Perna,9999-01-01
55138,Sachar,Ritzmann,9999-01-01
55174,Basem,Tempesti,9999-01-01
55182,Duri,Denos,9999-01-01
55199,Marco,Gadepally,9999-01-01
55208,Srinidhi,Thummel,9999-01-01
55209,Somnath,Tokunaga,9999-01-01
55217,Poorav,Pews,9999-01-01
55221,Youssef,Gimarc,9999-01-01
55232,Kamran,Pettey,9999-01-01
55252,Rimon,Vasanthakumar,9999-01-01
55262,Mansur,Christ,9999-01-01
55273,Chiranjit,Zockler,9999-01-01
55278,Jovan,Schusler,9999-01-01
55281,Mohammad,Ellozy,9999-01-01
55286,Armond,Wroclawski,9999-01-01
55292,Anneke,Bennet,9999-01-01
55295,Bojan,Quadeer,9999-01-01
55297,Adil,Bennis,9999-01-01
55302,Kinh,Luders,9999-01-01
55303,Serge,Thimonier,9999-01-01
55326,Ewing,Serre,9999-01-01
55328,Temple,Boudaillier,9999-01-01
55330,Kazuhisa,Schapire,9999-01-01
55353,Takahito,Viele,9999-01-01
55374,Joydip,Alblas,9999-01-01
55375,Houman,Caine,9999-01-01
55382,Ziya,Shihab,9999-01-01
55400,Eckart,Anger,9999-01-01
55404,Mara,Spell,9999-01-01
55414,Divine,Talmon,9999-01-01
55415,Serenella,Kermarrec,9999-01-01
55417,Subbu,Eiron,9999-01-01
55418,Pramod,Basagni,9999-01-01
55422,Mahendra,Kranzdorf,9999-01-01
55439,Kiyotoshi,Olivero,9999-01-01
55442,Ishfaq,Underwood,9999-01-01
55479,Serap,Erva,9999-01-01
55485,Olivera,Feinberg,9999-01-01
55493,Freyja,Laurillard,9999-01-01
55498,Filipe,Heusch,9999-01-01
55505,Kristen,Fabrizio,9999-01-01
55536,Jungsoon,Baba,9999-01-01
55543,Shih,Engberts,9999-01-01
55548,Persi,Xiaoshan,9999-01-01
55550,Boaz,Alpay,9999-01-01
55562,Nikolaos,Schrift,9999-01-01
55573,Sachio,Pocchiola,9999-01-01
55586,Brewster,Janetzko,9999-01-01
55592,Alexius,Karcich,9999-01-01
55594,Mitchel,Debuse,9999-01-01
55625,Halsur,Muhling,9999-01-01
55632,Byong,Ravishankar,9999-01-01
55633,Mariusz,Gopalakrishnan,9999-01-01
55637,Szabolcs,Erde,9999-01-01
55694,Xiaoqiu,Erev,9999-01-01
55708,Lena,Juneja,9999-01-01
55734,Ramalingam,Curless,9999-01-01
55750,Abdelghani,Masamoto,9999-01-01
55768,Shahid,Chandrasekhar,9999-01-01
55778,Renny,Ranst,9999-01-01
55784,Lijia,Luby,9999-01-01
55786,Berto,Belinskaya,9999-01-01
55787,Howell,Bamford,9999-01-01
55805,Yinlin,Templeman,9999-01-01
55824,Abdulla,Mitzlaff,9999-01-01
55827,Sampalli,Alpay,9999-01-01
55861,Alois,Delgrande,9999-01-01
55888,Berto,Backhouse,9999-01-01
55894,Atreye,Schaft,9999-01-01
55913,Alejandra,Joslin,9999-01-01
55919,Chiranjit,Nergos,9999-01-01
55926,Aloke,Ramras,9999-01-01
55938,Eishiro,Beidas,9999-01-01
55946,Shan,Wossner,9999-01-01
55968,Jacopo,Coorg,9999-01-01
55970,Brewster,Syang,9999-01-01
56002,Kyoichi,Mitsuhashi,9999-01-01
56019,Nikolaus,Azadmanesh,9999-01-01
56020,Alagu,Byoun,9999-01-01
56031,Vatsa,Lunn,9999-01-01
56041,Genta,Thisen,9999-01-01
56042,Gay,Krone,9999-01-01
56050,Jaroslava,Uhrik,9999-01-01
56073,Luigi,Mondadori,9999-01-01
56091,Claudi,Perri,9999-01-01
56104,Rutger,Serov,9999-01-01
56106,Saeko,Chiola,9999-01-01
56107,Zejun,Slutz,9999-01-01
56125,Heon,Thombley,9999-01-01
56134,Gill,Ducloy,9999-01-01
56136,Ramya,Buchter,9999-01-01
56157,Sajjad,Cannane,9999-01-01
56163,Huiqun,Thisen,9999-01-01
56166,Noritoshi,Dechter,9999-01-01
56169,Jeanne,Zlotek,9999-01-01
56170,Franziska,Molberg,9999-01-01
56177,Yucel,Colorni,9999-01-01
56202,Genki,Ghemri,9999-01-01
56209,Remzi,Douceur,9999-01-01
56214,Maya,Vanwelkenhuysen,9999-01-01
56216,Felicidad,Solares,9999-01-01
56219,Tonny,Michaeli,9999-01-01
56229,Pascal,Marakhovsky,9999-01-01
56230,Keung,Heuter,9999-01-01
56268,Moss,Molenkamp,9999-01-01
56269,Mikhail,Boguraev,9999-01-01
56272,Tremaine,Furudate,9999-01-01
56322,Janalee,Raoux,9999-01-01
56325,Subir,Gniady,9999-01-01
56347,Kirk,Muntz,9999-01-01
56354,Almudena,Schieder,9999-01-01
56362,Florina,Marrevee,9999-01-01
56392,Ramya,Delgrande,9999-01-01
56397,Nechama,Himler,9999-01-01
56401,Adin,Cusworth,9999-01-01
56405,Subhankar,Yetto,9999-01-01
56406,Sachem,Schusler,9999-01-01
56414,Bluma,Ranon,9999-01-01
56416,Masaki,Kumaresan,9999-01-01
56418,Yannis,Ritcey,9999-01-01
56434,Tze,Ranai,9999-01-01
56455,Khaled,Juneja,9999-01-01
56457,Zongyan,Hemaspaandra,9999-01-01
56474,Tamiya,Lorys,9999-01-01
56502,Dipayan,Ulupinar,9999-01-01
56517,Dinkar,Merel,9999-01-01
56522,Premsyl,Potthoff,9999-01-01
56531,Quingbo,Renear,9999-01-01
56535,Shuky,Hasenauer,9999-01-01
56537,Rasiah,Lubachevsky,9999-01-01
56551,Rimon,Gini,9999-01-01
56574,Almudena,Bahk,9999-01-01
56575,Berry,Simkin,9999-01-01
56586,Lucien,Uhrig,9999-01-01
56588,Denny,Karcich,9999-01-01
56601,Feixiong,Mattern,9999-01-01
56628,Mark,Esposito,9999-01-01
56631,Kazunori,Cherinka,9999-01-01
56643,Jayson,Ghazalie,9999-01-01
56663,Eben,Takanami,9999-01-01
56687,Moni,Godskesen,9999-01-01
56695,Yishai,Hettesheimer,9999-01-01
56701,KayLiang,Kobuchi,9999-01-01
56702,Jinpo,Plessier,9999-01-01
56734,Xiong,Skogmar,9999-01-01
56751,Yuguang,Hofstetter,9999-01-01
56759,Fen,Gyimothy,9999-01-01
56764,Neelam,Soicher,9999-01-01
56768,Tonia,Lamma,9999-01-01
56789,Abdulla,Schlenzig,9999-01-01
56810,Mountaz,Turnbull,9999-01-01
56817,Tru,Kalorkoti,9999-01-01
56818,Venkatesan,Imataki,9999-01-01
56831,Zvonko,Baaz,9999-01-01
56847,Menkae,Chinin,9999-01-01
56860,Evgueni,Levergood,9999-01-01
56870,Lorien,Ouhyoung,9999-01-01
56876,Steen,Matzel,9999-01-01
56879,Arne,Junet,9999-01-01
56905,Insup,Genin,9999-01-01
56906,Fatemeh,Shobatake,9999-01-01
56915,Gadiel,Salinas,9999-01-01
56935,Nagui,Basart,9999-01-01
56939,Sailaja,Setiz,9999-01-01
56941,Sverrir,Weiland,9999-01-01
56952,Itzchak,Leppanen,9999-01-01
56984,Guiseppe,Erni,9999-01-01
56985,Pranav,Bolotov,9999-01-01
56994,Ulises,Atrawala,9999-01-01
56995,Aram,Gopalakrishnan,9999-01-01
56999,Udi,Wiegley,9999-01-01
57000,Toshiko,Lortz,9999-01-01
57003,Mani,Azulay,9999-01-01
57032,Vitali,Mahnke,9999-01-01
57048,Sanjay,Suomi,9999-01-01
57052,Chiranjit,Narwekar,9999-01-01
57056,Zita,Picel,9999-01-01
57068,Mari,Rabehasaina,9999-01-01
57094,Xuedong,Lanteri,9999-01-01
57101,Moie,Hanabata,9999-01-01
57104,Tonny,Nastansky,9999-01-01
57138,Rafael,Bottner,9999-01-01
57147,Sigeru,Rebaine,9999-01-01
57151,Cheong,Brendel,9999-01-01
57160,Kendra,Collette,9999-01-01
57175,Kristin,Falco,9999-01-01
57176,Pranav,Stenning,9999-01-01
57183,Baoqiu,Mayerwieser,9999-01-01
57217,Freyja,Sommer,9999-01-01
57222,Masako,Lamma,9999-01-01
57226,Roded,Danley,9999-01-01
57245,Petter,Miara,9999-01-01
57246,Uinam,Bamford,9999-01-01
57263,Valdiodio,Serna,9999-01-01
57294,Sariel,Engelmann,9999-01-01
57310,Nitsan,Vadhan,9999-01-01
57332,Sungwon,Brattka,9999-01-01
57339,Sandeepan,Penttonen,9999-01-01
57377,Adel,Slobodova,9999-01-01
57380,Bodh,Verhoeff,9999-01-01
57393,Ebru,Goldhammer,9999-01-01
57400,Guoxiang,Cichocki,9999-01-01
57418,Zhongwei,Vidal,9999-01-01
57426,Yannik,Lorch,9999-01-01
57455,Moni,Wossner,9999-01-01
57461,Ramya,Validov,9999-01-01
57464,Weidon,Benveniste,9999-01-01
57467,Spyrose,Sifakis,9999-01-01
57469,Boguslaw,Kragelund,9999-01-01
57472,Stepehn,Willoner,9999-01-01
57484,Adamantios,Brookman,9999-01-01
57489,Jaihie,Benaini,9999-01-01
57498,Goetz,Kakkar,9999-01-01
57512,Takahiro,Bierbaum,9999-01-01
57515,Salvador,Murtafg,9999-01-01
57523,Tsvetan,Remmers,9999-01-01
57535,Dante,Petereit,9999-01-01
57536,Jackson,Domenig,9999-01-01
57539,Seshu,Zeleznik,9999-01-01
57543,Maik,Curless,9999-01-01
57551,Junichi,Sluis,9999-01-01
57558,Fumiya,Frolund,9999-01-01
57562,Becky,Sidhu,9999-01-01
57563,Freyja,Schueller,9999-01-01
57569,Marco,Jahnichen,9999-01-01
57602,Anneke,Crabtree,9999-01-01
57616,Akeno,Bergere,9999-01-01
57620,Along,Kragelund,9999-01-01
57625,DAIDA,Mikschl,9999-01-01
57637,Ghassan,Moehrke,9999-01-01
57645,Nakhoon,Kavanagh,9999-01-01
57648,Taizo,Feldhoffer,9999-01-01
57676,Alper,Noriega,9999-01-01
57689,Shuzo,Rosch,9999-01-01
57690,Kokou,Farrar,9999-01-01
57701,Brewster,Mungall,9999-01-01
57710,Dayanand,Kumaresan,9999-01-01
57717,Yonghong,Ernst,9999-01-01
57720,Subhankar,Hasham,9999-01-01
57726,Ebbe,Schaar,9999-01-01
57728,Manu,Krzyzanowski,9999-01-01
57758,Rayond,Brodie,9999-01-01
57770,Mircea,Cyre,9999-01-01
57779,Gadiel,Xiaoshan,9999-01-01
57795,Magy,Tetzlaff,9999-01-01
57796,Duri,Choobineh,9999-01-01
57805,Chenye,Chimia,9999-01-01
57806,Gianluca,Bresenham,9999-01-01
57813,Felicidad,Talmor,9999-01-01
57830,Kristin,Pietrzykowski,9999-01-01
57836,Kenroku,Beutelspacher,9999-01-01
57837,Aria,Murtafg,9999-01-01
57850,Ayakannu,Kawashima,9999-01-01
57881,Giap,Demeyer,9999-01-01
57893,Khalid,Tasistro,9999-01-01
57898,Atilio,Pearson,9999-01-01
57900,Constantino,Murillo,9999-01-01
57911,Neven,Waleschkowski,9999-01-01
57916,Tsuneo,Sevcikova,9999-01-01
57923,Atreyi,Verhoeff,9999-01-01
57940,Martien,Birta,9999-01-01
57945,Tsvetan,Merlo,9999-01-01
57951,Chaoyi,Linnainmaa,9999-01-01
57968,Froduald,Perng,9999-01-01
57983,Ranga,Iisaku,9999-01-01
57993,Abdelaziz,Pehl,9999-01-01
57997,Toshiko,Demian,9999-01-01
58004,Kwee,Delaune,9999-01-01
58007,Nitsan,Zlotek,9999-01-01
58023,Theirry,Cooman,9999-01-01
58031,Sailaja,Marquardt,9999-01-01
58035,Jenwei,Speckmann,9999-01-01
58074,Aria,Dulin,9999-01-01
58096,Rosine,Usdin,9999-01-01
58134,Minghong,Babu,9999-01-01
58144,Moon,Bazzichi,9999-01-01
58161,Akhilish,Karner,9999-01-01
58171,Foong,Peris,9999-01-01
58179,Kousuke,Markovitch,9999-01-01
58193,Kerhong,Narlikar,9999-01-01
58196,Eran,Kaminger,9999-01-01
58198,Przemyslawa,Oppitz,9999-01-01
58201,Willard,Bashian,9999-01-01
58204,Xinyu,Sullins,9999-01-01
58215,Moss,Ohori,9999-01-01
58223,Shuichi,Hardjono,9999-01-01
58225,Michaela,Simmen,9999-01-01
58227,Armond,Bierbaum,9999-01-01
58231,Marjo,Pauthner,9999-01-01
58234,Ohad,Masamoto,9999-01-01
58276,Moie,Esteva,9999-01-01
58289,Stella,Itzfeldt,9999-01-01
58303,Pantung,Emden,9999-01-01
58309,Kasturi,Kuhnemann,9999-01-01
58315,Jiafu,Leonhardt,9999-01-01
58326,Gita,Denna,9999-01-01
58355,Mitsuyuki,Bellmore,9999-01-01
58357,Djenana,Vecchi,9999-01-01
58360,Masoud,Mungall,9999-01-01
58386,Brendon,Weedman,9999-01-01
58394,Shaw,Auria,9999-01-01
58398,Sariel,Sudbeck,9999-01-01
58406,Yuriy,Kalorkoti,9999-01-01
